CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Email,SupportRepId,InvoiceId,InvoiceDate,Total,TrackId,UnitPrice,Quantity
1,Luís,Gonçalves,Embraer - Empresa Brasileira de Aeronáutica S.A.,"Av. Brigadeiro Faria Lima, 2170",São José dos Campos,SP,Brazil,12227-000,+55 (12) 3923-5555,luisg@embraer.com.br,3,382,2013-08-07T00:00:00.000+0000,8.91,2109,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,293,2012-07-13T00:00:00.000+0000,0.99,2736,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,196,2011-05-19T00:00:00.000+0000,1.98,2992,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,196,2011-05-19T00:00:00.000+0000,1.98,2993,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,219,2011-08-21T00:00:00.000+0000,3.96,192,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,219,2011-08-21T00:00:00.000+0000,3.96,194,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,219,2011-08-21T00:00:00.000+0000,3.96,196,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,219,2011-08-21T00:00:00.000+0000,3.96,198,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,898,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,902,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,906,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,910,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,914,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,241,2011-11-23T00:00:00.000+0000,5.94,918,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,1,2009-01-01T00:00:00.000+0000,1.98,2,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,1,2009-01-01T00:00:00.000+0000,1.98,4,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,331,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,340,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,349,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,358,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,367,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,376,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,439,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,448,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,385,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,394,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,403,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,412,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,421,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,12,2009-02-11T00:00:00.000+0000,13.86,430,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2130,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2136,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2142,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2148,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2154,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2160,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2166,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2172,0.99,1
2,Leonie,Köhler,null,Theodor-Heuss-Straße 34,Stuttgart,null,Germany,70174,+49 0711 2842222,leonekohler@surfeu.de,5,67,2009-10-12T00:00:00.000+0000,8.91,2178,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1875,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1881,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1887,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1893,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1899,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1905,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1911,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1917,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,165,2010-12-20T00:00:00.000+0000,8.91,1923,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,76,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,85,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,94,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,103,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,112,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,121,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,184,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,193,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,130,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,139,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,148,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,157,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,166,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,110,2010-04-21T00:00:00.000+0000,13.86,175,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,99,2010-03-11T00:00:00.000+0000,3.98,3250,1.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,99,2010-03-11T00:00:00.000+0000,3.98,3252,1.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,294,2012-07-26T00:00:00.000+0000,1.98,2737,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,294,2012-07-26T00:00:00.000+0000,1.98,2738,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,643,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,647,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,651,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,655,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,659,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,339,2013-01-30T00:00:00.000+0000,5.94,663,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,317,2012-10-28T00:00:00.000+0000,3.96,3440,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,317,2012-10-28T00:00:00.000+0000,3.96,3442,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,317,2012-10-28T00:00:00.000+0000,3.96,3444,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,317,2012-10-28T00:00:00.000+0000,3.96,3446,0.99,1
3,François,Tremblay,null,1498 rue Bélanger,Montréal,QC,Canada,H2G 1A7,+1 (514) 721-4711,ftremblay@gmail.com,3,391,2013-09-20T00:00:00.000+0000,0.99,2481,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,392,2013-10-03T00:00:00.000+0000,1.98,2482,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,392,2013-10-03T00:00:00.000+0000,1.98,2483,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,263,2012-02-27T00:00:00.000+0000,8.91,1620,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,263,2012-02-27T00:00:00.000+0000,8.91,1626,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,263,2012-02-27T00:00:00.000+0000,8.91,1632,0.99,1
4,Bjørn,Hansen,null,Ullevålsveien 14,Oslo,null,Norway,171,+47 22 44 22 22,bjorn.hansen@yahoo.no,4,263,2012-02-27T00:00:00.000+0000,8.91,1638,0.99,1
